0,source,sink,preferential_attachment
17943,3863713,4513488,18496
17944,1770793,4424137,124836
17945,4148739,4445347,153009
17946,3705975,2004580,3410
17947,1898732,1039036,1019683
17948,2984708,373957,1212
17949,2653510,1537300,536
17950,4700034,3381872,43
17951,2958732,2010621,182
17952,4144073,2178001,4420
17953,960628,3648539,18881
17954,3857652,3218478,133050
17955,2810159,1628404,966
17956,4015521,2300708,350496
17957,3532708,2577052,416409
17958,597898,4368885,10508
17959,875270,1556608,66
17960,2565182,356667,3978
17961,784442,3871588,73253
17962,3665411,2140598,33294
17963,4488391,3790256,19
17964,1155354,2097608,4667484
17965,2956718,3283449,11880
17966,1618235,386079,13827
17967,1559787,1675339,7068
17968,2112895,689931,940
17969,2675276,13757,1260
17970,1889139,1639760,5310
17971,4745213,3481375,4312
17972,3274406,3489032,3182
17973,1450320,3836969,588
17974,4323846,1348279,75
17975,587004,2030303,14532
17976,1204624,3128447,6331
17977,4510458,679243,1300
17978,3228108,4521238,12384
17979,3130500,2367904,875
17980,3115118,2728956,46324
17981,2138950,3312296,56580
17982,2985616,2984450,756
17983,3286619,961897,17538
17984,3650803,905880,213092
17985,573734,3832719,114
17986,3777149,176914,546
17987,1596963,864775,170
17988,4020158,1051199,246
17989,2825853,1766814,656
17990,3794842,1368005,5824
17991,945029,4698566,77618
17992,3799681,4285939,56286
17993,2944523,851190,7155
17994,1572097,1135270,1092
17995,4523780,1435591,186
17996,1016115,649104,8504
17997,2515240,20388,64825845
17998,3626935,742071,1010
17999,47367,4178062,896
18000,3644308,4191660,62238
18001,1337635,527980,10314
18002,1079197,2909527,171
18003,2137219,2966560,352410
18004,786840,2900647,130
18005,1524507,915971,27700
18006,1854269,975045,10015
18007,4652709,848620,2160800
18008,3747795,4554681,130
18009,4219582,2084184,140
18010,2404927,2147508,28446
18011,2617158,1794527,2400
18012,3434769,4689389,82
18013,2471382,3400119,1320
18014,3773223,1477897,74280
18015,4309907,2363338,15835
18016,3059041,3974708,25852
18017,1684932,1573812,32706
18018,2312221,2613150,890
18019,3708455,4579710,799084
18020,4360409,716105,465
18021,691993,2946479,15344
18022,4198694,2048710,156453
18023,3552240,2357529,4745
18024,4743804,2104018,366488
18025,334018,2970277,5978
18026,4488248,3401703,774
18027,4247313,3518511,792
18028,2434895,2299295,52380
18029,219995,1601895,4313754
18030,4666111,3104940,7418142
18031,2576395,860469,100224
18032,1612825,3314478,1234988
18033,850682,2880881,250120
18034,2784569,1328064,590040
18035,679816,840607,1344
18036,2233763,170016,71736
18037,3407905,2425348,140
18038,2740141,3972119,3063060
18039,4858183,1502005,17760
18040,885888,2771147,34182
18041,1051722,400222,2740
18042,4777441,924996,126
18043,1101947,3339601,17
18044,732072,4344096,29505
18045,841825,4654036,5630
18046,2602854,1724923,5835
18047,233623,1911102,5341
18048,3273330,2341047,84
18049,4355018,548998,11322
18050,3972569,172457,3108
18051,2289940,955829,14220
18052,3504202,1541421,34345611
18053,3148813,49996,416944
18054,1638421,132005,4777
18055,1828278,4316657,45141
18056,3087312,4792249,39232
18057,1728316,2202745,11985
18058,1978491,4374077,7284
18059,3721072,1514068,60897
18060,1233876,2716022,4410
18061,2956147,657348,126
18062,1016018,1851526,3202220
18063,2466089,3600226,4828
18064,4239899,922614,6364386
18065,4611811,3140622,30672
18066,3121168,3022676,1598
18067,1348674,1663756,16260
18068,895784,4052990,6478746
18069,3501853,3722174,298
18070,1049492,1333788,835884
18071,627736,1959789,180
18072,1102593,887144,74
18073,1852241,1002836,147
18074,3705151,4787851,162
18075,1921840,2367409,480
18076,3058297,221907,44
18077,556672,3435244,8763
18078,146326,476842,165
18079,3570600,2809458,134962771
18080,3314875,838916,375840
18081,3486938,3016838,97018
18082,684241,813964,5840
18083,3792629,3247684,1842
18084,1761338,4690393,12499
18085,2139195,2230974,16146
18086,184672,3271555,2261
18087,1031771,1878145,378
18088,874428,3580114,194
18089,2718083,3361630,9369
18090,4522523,4854974,2916
18091,521794,101982,2700
18092,2672254,315906,140273
18093,209806,607373,707
18094,2335807,1494526,51246
18095,1115883,536870,10
18096,126344,3977872,982901
18097,2013055,3933053,64
18098,3038932,329995,16090
18099,1380527,296616,7413952
18100,1263597,1988092,458
18101,4149743,3336698,4020
18102,4779046,3948070,728
18103,1921037,1632295,228
18104,1473058,2051556,2834
18105,2538626,1283278,96048
18106,4589241,235824,273
18107,2116550,1476730,876
18108,1272125,2988838,2747
18109,3413654,2685283,1000868
18110,969569,3906109,2033
18111,1143970,4764268,97566
18112,3119414,4391513,52745
18113,1150282,189382,132
18114,4337012,2460470,630
18115,1117951,2651253,17885
18116,2161230,4297176,1264
18117,727535,4447413,1428
18118,575259,2456361,504
18119,2961243,4310719,172319
18120,4235544,3377456,145120
18121,4002172,3641335,42
18122,1078467,1177572,48018
18123,3048443,2566862,5005
18124,348985,4474353,6169
18125,1272881,474874,1340
18126,344314,976589,138232
18127,4014664,3992147,25370
18128,449408,3807177,42174
18129,3274853,4293286,281010
18130,4456828,3163172,24192
18131,4446498,4744626,595
18132,804422,409659,511
18133,2486379,4690032,25509
18134,2390420,2403357,2065
18135,2479083,1784817,24384
18136,211987,212805,184586
18137,1770441,2786642,81070
18138,4222134,477354,132815
18139,4700248,2890169,3448
18140,3394324,1946909,280
18141,2795159,2577052,391811
18142,3108821,2227506,61
18143,3322592,3561896,97680
18144,2422604,4340945,241
18145,1418738,1031894,83447
18146,4454647,2449540,84252
18147,2179856,3746514,2210
18148,3262820,3346919,459
18149,1904108,164923,89
18150,4049802,2980471,343551
18151,3305322,444678,19074
18152,65477,1283903,33950
18153,1784879,3333819,4928
18154,343716,2197588,1042
18155,1384873,1845647,57
18156,1763327,3352957,1019380
18157,2946816,3321221,175896
18158,2210532,828865,820
18159,4413315,3987814,616482
18160,1824620,254581,739368
18161,4332049,1340343,96972
18162,477910,1086605,183312
18163,557274,410900,5256222
18164,189664,4268724,9581
18165,2747248,1810816,724009
18166,4047213,2609299,39366
18167,1444973,841744,25362
18168,279288,3568684,4554
18169,2144033,3677485,148
18170,81170,2788994,19200
18171,3073128,4191449,189
18172,593017,2519910,657
18173,4864733,1933710,30480
18174,3922617,3059908,16184
18175,3769409,2039813,30000
18176,94281,2988967,1490
18177,2911865,320816,119
18178,2759392,3014825,2784
18179,2898157,1007983,1490
18180,132309,1306072,11152
18181,864174,3758075,2880
18182,2305935,3327817,266
18183,2657592,2818939,240
18184,4527533,3068417,307
18185,1910585,911293,3423
18186,4403064,3651005,60
18187,2961396,4145085,2343
18188,3758,1724737,11520
18189,835509,3976362,25542
18190,734556,514678,5120
18191,4174262,1757498,34626
18192,4397205,3850849,12192
18193,13022,1789017,208
18194,2691389,3615994,13328
18195,1467410,1649441,5922
18196,1920627,3560503,96247
18197,2025858,1022211,2592
18198,1345914,20388,37370193
18199,2335375,2883818,1444
18200,2513751,2195486,7740
18201,662205,843805,8118
18202,4624816,4218039,28014
18203,3988374,2470650,238
18204,4444116,4298248,212
18205,2292610,2132372,798
18206,438215,2666656,9690
18207,1057264,2300708,96143
18208,3047052,855574,741
18209,475419,1447255,1120
18210,2211458,3045189,18468
18211,3137322,2121337,25893
18212,1586360,570134,3339
18213,1463130,3289933,51554
18214,3909405,176261,26060
18215,621146,2701719,248
18216,3779385,3390888,105
18217,2106673,3220437,590
18218,1717342,3059233,144832
18219,4346636,1460398,3120
18220,188743,3510862,48
18221,1300583,3634165,116397
18222,3197488,192842,11248
18223,4827025,377939,3025
18224,4469172,4398043,81900
18225,1719385,4171365,814
18226,1639572,669136,1113
18227,4202477,4440066,4440
18228,704453,1052340,66732
18229,638010,3164214,150029
18230,1692836,1462798,978
18231,2261005,2073704,1467
18232,3291289,1510685,741
18233,565799,754737,630
18234,563264,36138,990
18235,3451542,2558845,762
18236,1620797,549091,11178
18237,2610700,1170128,8810
18238,225383,83303,23
18239,3943644,971662,303
18240,1244565,3124920,84168
18241,3686999,4813494,6463
18242,1737080,4790262,408
18243,2456933,2683978,5551
18244,4788593,2592143,15776
18245,4338310,2218534,3953
18246,765850,2559254,141675
18247,2577052,2402111,124747
18248,987442,4256709,26
18249,61530,3339514,356832
18250,3752047,2575560,9074
18251,1476345,699883,1799875
18252,1298206,2740141,9101664
18253,499530,174904,822
18254,4329273,1565469,192280
18255,855629,3992709,5424
18256,3362929,4310719,31003
18257,720811,911527,265
18258,143220,4612505,50
18259,1257010,4112938,1441
18260,2025383,1602585,3213
18261,2804207,700074,54
18262,2482930,133167,292468
18263,4292441,984046,276
18264,1038160,926331,139
18265,4428518,1051581,716
18266,1005501,1086605,63650
18267,2748192,1378653,11438645
18268,2997685,1550609,1127
18269,4341839,2982293,7869
18270,4289014,3376555,767715
18271,793369,978354,3312
18272,1962617,3786340,34960
18273,1658132,2806147,625077
18274,3515761,4549491,200064
18275,3602451,860429,235488
18276,250377,2120801,21670082
18277,2131014,387206,46080
18278,2216541,2780911,480
18279,3877598,1076419,1784
18280,4565915,2831798,358515
18281,2999435,2057013,1593459
18282,1527955,1167588,56140
18283,289641,1633951,43
18284,2245901,2609299,14823
18285,4419734,3695408,597300
18286,3484401,475462,1953
18287,3222303,4211402,2835
18288,2425678,2757422,5560
18289,3651884,4302499,6367663
18290,2568537,4598954,4940
18291,3418649,1194180,195426
18292,2029050,809507,35112
18293,1901271,20388,533097243
18294,4419734,2965074,3982
18295,3051144,2005938,9078
18296,2952582,3738355,240
18297,2762727,1872898,174
18298,621146,636441,248
18299,4396556,4804883,1106
18300,4743297,1333205,348
18301,2252428,2055595,550466
18302,614029,4061132,5040
18303,164065,1412872,17825
18304,1497421,694477,3654
18305,853173,2401391,25868
18306,174802,4218515,967659
18307,2514032,2578793,190704
18308,924518,4647927,36560
18309,2990549,2391747,2754
18310,1817278,4784718,14012
18311,998107,4207076,270
18312,2284926,957452,984960
18313,991915,1351677,150
18314,2520432,3914413,474045
18315,681412,1592987,409836
18316,1437899,877099,25086
18317,4114077,2771642,126
18318,4654383,4599352,1245
18319,2705422,3938093,6303
18320,3280458,4541039,568
18321,2663100,4506282,195
18322,2952895,103113,2528
18323,4798415,2679106,1053
18324,3783026,1599720,73508
18325,2487629,4391106,4540
18326,740005,4361778,330410
18327,900509,2756968,70775
18328,1674358,1147138,1169648
18329,3301341,126673,310182560
18330,4563445,3266917,544
18331,3191446,3198135,143310
18332,4041516,4204732,3483
18333,1232305,4415563,11737
18334,3883165,3021816,2284
18335,3400719,3486590,673
18336,3169433,2951,1320
18337,2315048,4557603,30135
18338,915985,1438431,3829
18339,3250100,1710577,2281290
18340,375480,673087,986400
18341,4623321,3191525,137240
18342,569162,1481222,514040
18343,3198433,2436874,248
18344,1978315,3721950,9144
18345,1733406,2434934,5814
18346,2913478,4633415,17005
18347,1353980,2880783,96
18348,4483428,282896,126
18349,3969780,192222,1830
18350,2833854,4257950,2487
18351,2020689,5161,114320
18352,3343621,2779982,60630
18353,1988622,1537300,1036
18354,3559634,885339,558
18355,3108614,2196323,6272
18356,2452853,1770789,27486
18357,2093506,2928342,9802
18358,3236889,1424422,3870
18359,2872550,3180114,8280
18360,4781298,680507,1845
18361,1235784,3524850,832
18362,1083208,3885092,3277
18363,2753362,509343,50960
18364,3869568,1181373,5475
18365,1003448,1839444,170338
18366,511720,4745879,196
18367,2417748,2386809,1388
18368,3832490,2318061,3444
18369,1240583,1342106,13395
18370,848757,1599720,936428
18371,600774,1119277,4352
18372,913118,2972361,13824
18373,1070709,1013145,1248
18374,1795222,955966,4248
18375,1539489,1181203,11
18376,4845427,3097156,1848
18377,1558805,2715413,21306
18378,2509595,2106284,19
18379,3835786,1160228,4123
18380,2088741,3035862,74
18381,281240,630893,17094
18382,1181294,3465568,273675873
18383,635208,2827957,234423
18384,1216493,3864994,2691
18385,995486,4733379,6118
18386,4642469,3414013,34888
18387,1324994,258841,339
18388,3943524,987420,7
18389,3467810,4831688,41180
18390,895728,724405,1729626
18391,1872830,3109644,324
18392,2831178,233039,217803
18393,2395528,4604274,28
18394,1394585,1793621,1352920
18395,44172,3510504,1504
18396,16514,3237136,35640
18397,1285894,1050259,352
18398,2873670,3239788,3600
18399,1678114,1419733,6786
18400,4773754,4451008,157520
18401,3484018,739855,132
18402,2770492,1738132,115
18403,3310858,1884537,2672
18404,2289641,1354232,373896
18405,2150760,1804810,672
18406,1085187,3086011,1523914
18407,529453,1262800,192
18408,1167936,553885,303600
18409,3599173,3650001,132
18410,1094758,3626233,168
18411,2896908,1248941,5898
18412,2680834,2181409,31
18413,3562218,3189928,169
18414,4344533,4529992,8497
18415,440512,1031894,29939
18416,2299588,1244665,27920
18417,1035595,2292438,1325
18418,910788,1434529,3276
18419,1618679,1401550,104650
18420,828047,1794343,682
18421,2500674,552934,9760
18422,644069,925836,3150
18423,373702,1391785,2320
18424,4688859,3181408,75936
18425,1342962,1054633,436492
18426,420410,936601,939
18427,1772645,4406682,8991
18428,3893222,3528096,792657
18429,3359350,3088311,2394
18430,3660919,3795525,2144220
18431,1658132,2238939,5741448
18432,4146526,3557210,990
18433,1692271,2523583,9720
18434,951929,524494,183830
18435,3079424,3873655,17739
18436,3436645,1721413,75402
18437,2533205,506458,61
18438,4737728,3295642,11124
18439,2963356,3055470,947484
18440,4317947,3003695,417280
18441,2650995,1951252,1562
18442,2889828,2605892,29140
18443,420129,3191461,700
18444,4066452,2984603,79299626
18445,1726643,3014908,2635
18446,3034195,262528,384468
18447,727809,53634,567360
18448,3355891,1417576,1166
18449,3143654,113182,20150
18450,1988622,577732,259
18451,2824044,3240656,30504
18452,3343621,724517,116100
18453,642996,2683029,5754
18454,1940349,487236,304425
18455,4219910,3875186,3888
18456,1927103,1599720,47940
18457,1611097,340093,110
18458,4758284,1435455,1242
18459,3711555,4702673,174
18460,166797,3623776,20111
18461,3556393,4063935,11
18462,2566454,1594099,65625
18463,600846,2687404,56
18464,4406851,3153043,3915
18465,1006458,1515960,49404
18466,1210914,2961803,51448
18467,397607,2958869,117289
18468,2226272,4037423,690
18469,4699885,3615588,145384
18470,4418154,2587676,288
18471,4714677,2327438,44650
18472,498166,423423,228
18473,1177821,2853653,892
18474,3228108,1453782,1419
18475,4655062,1663295,6600
18476,3008082,3999974,8450
18477,3892983,3190517,87856
18478,1151657,1930763,17880
18479,4866060,400716,6759
18480,579064,1072447,9548
18481,2214056,284263,132030
18482,4644636,4274596,1150
18483,4854060,1054633,326452
18484,1629739,567188,1398096
18485,4588149,2455101,95460
18486,3659181,3474317,88
18487,113821,1249728,1380
18488,1852963,467637,414
18489,4202801,2652774,120
18490,2154413,253430,614952
18491,4277826,1381643,3654
18492,966537,3713418,6288
18493,1672381,745635,576400
18494,4037837,16991,15453
18495,1143684,3354168,73644
18496,3653599,2148668,800
18497,2172441,2161208,111333
18498,2611742,3713784,903
18499,3206038,2673660,50250
18500,3046606,1168755,950
18501,1604754,523208,264670
18502,2717098,1940349,8910
18503,1586255,1487886,180
18504,4275718,4404764,27260520
18505,2912801,3719830,1024
18506,1730864,988336,17344
18507,1948767,3529314,42
18508,4161118,2566555,1667183
18509,4315155,1110160,208
18510,2669858,3344354,1736
18511,4491420,4542291,23562
18512,241903,1154432,5617
18513,4564185,3401283,256
18514,884526,3575430,40920
18515,3863594,3358637,361
18516,1074836,2663868,30
18517,1112096,960790,94945
18518,2674631,2778446,16
18519,4611739,3178600,15675
18520,2886012,1950471,6375
18521,2137288,2472584,382228
18522,4642131,3045328,10504
18523,1121944,2218470,1256
18524,4822350,3335151,4745
18525,1122066,4021229,12444
18526,4091993,634050,17856
18527,4440066,599347,1665
18528,146049,877914,38346
18529,3198135,832296,21918
18530,3364589,1528900,1281104
18531,73249,426011,4988
18532,4111294,4529388,732
18533,1093967,2894288,316028
18534,3671067,30798,14274
18535,2925943,4094331,2420
18536,4463889,2711088,575
18537,2360030,702539,250
18538,3699560,1967034,63690
18539,1943954,2817866,71
18540,4449337,3676865,67250
18541,4306018,4546174,725
18542,1096092,3381165,26
18543,4519802,3056617,1995
18544,3630494,1500229,106664
18545,3620569,4044140,107464
18546,2988906,2976846,5358
18547,2354740,2715796,31719
18548,4485613,1023708,462
18549,2525318,3145215,6818
18550,3201435,2539047,333072
18551,4095374,3930038,1016
18552,4701112,1182345,25818
18553,1348730,1384315,161590
18554,1776839,4323938,5
18555,1109561,3557471,1060
18556,2730681,4767939,115705
18557,3575349,270917,1694
18558,1357283,3703565,1920300
18559,1973539,4462825,1132650
18560,1969169,4616905,8366
18561,1596963,3661046,500
18562,4668159,195789,4800
18563,932921,754891,44051
18564,805356,2894119,28315
18565,4057932,1608054,483
18566,2494868,1454923,7614
18567,1383804,1860051,93998
